CCLE-ID,17-AAG,AEW541,AZD0530,AZD6244,Erlotinib,Irinotecan,L-685458,LBW242,Lapatinib,Nilotinib,Nutlin-3,PD-0325901,PD-0332991,PF2341066,PHA-665752,PLX4720,Paclitaxel,Panobinostat,RAF265,Sorafenib,TAE684,TKI258,Topotecan,ZD-6474
MHHES1_BONE,0.981691461,0.778102621,0.864334524,0.910536915,0.020141125,0.994246047,0.099486828,0,0.465651691,0.682966322,0,0.996670293,0.764695197,0.358057737,0,0,0.999672758,0.992088587,0.965047449,0.596396089,0.919611007,0.116437316,0.997259535,0
MHHNB11_AUTONOMIC_GANGLIA,,,,,,,,,,,,,,,,,,,,,,,,
MIAPACA2_PANCREAS,0.997380391,0.642296076,0,0.971871281,0,0.973422224,0,0,0.066255093,0,0,0.991880008,0,0.623382866,0,0,0.999493497,0.997547123,0.67378208,0,0.845416159,0.266514361,0.983722426,0.182679057
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.989750338,0.303637862,0,0,0.644918501,0.991443182,0,0,0.539244294,0,0,0,0.825220808,0.994870209,0,0,0.999641134,0.998732973,0.957633756,0,0.99700749,0.800413176,0.994254791,0.43716526
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.987854836,0,0,0,0,,0,0,0,0,0,0,0.422885239,0.557094038,0,0,0.9996875,0.998342101,0.869808431,0,0.283189535,0,0.970639942,0.67407763
MKN1_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
MKN45_STOMACH,0.997767529,0,0,0.828099236,0,0.9905243,0.909878962,0,0,0,0.054680049,0.964063615,0,0.985783259,0.967612702,0,0.9996875,0.993327735,0.966331765,0.045120239,0,0.54019177,0.991205166,0
MKN74_STOMACH,0.978867419,0.528764635,0,0,0,0.848092735,0,0,0.413783401,0,0,0,0,0,0,0,0.997194965,0.980964424,0.719223857,0,0,0,0.913263738,0
MKN7_STOMACH,0.875419818,0,0,0,0,0.947760407,0,0,0,0,0,0,0,0,0,0,0,0.982505594,0,0,0.316735089,0,0.923895113,0
ML1_THYROID,,,,,,,,,,,,,,,,,,,,,,,,
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MOGGCCM_CENTRAL_NERVOUS_SYSTEM,0.966022618,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.99702292,0.974153021,0,0,0,0,0,0
MOGGUVW_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.959583536,0.958586104,0,0,0,0.973000009,0.97907073,0,0,0,0.421953619,0,0.89520818,0.628337115,0,0,0.999682173,0.997749279,0.37974292,0,0.885550112,0.095007479,0.949518889,0
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.944080744,0.273857653,0.088788126,0,0,0.997331366,0.455392301,0,0.817217245,0.733616386,0.541996479,0,0.931063727,0.365089536,0.668340027,0,0.999506379,0.998922788,0.962450717,0.430048049,0.903250005,0.972729758,0.997861617,0
MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.998192526,0.818804309,0.545926571,0,0.666582763,0.987721644,0.534148455,0,0.499239028,0.514106691,0,0,0,0.961957097,0.827940717,0,0.99956296,0.999010443,0.977324952,0.999082886,0.960522387,0.996485287,0.996030323,0.696313769
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MORCPR_LUNG,0.99045769,0,0,0,0,,0,0,0,,0,0,,0,0,0,0.999163086,0.996253807,,0,0,0,0.883297123,0
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MPP89_PLEURA,0.974877622,0,0,0,0,0.940145571,0,0,0,0,0,0,0,0,0,0,0.993018088,0.992035177,0,0,0.741444349,0,0.960598122,0
MSTO211H_PLEURA,0.976203293,0,0,0,0,,0,0,0,0.257775307,0.578436971,0.862194151,0.312354684,0.465774834,0,0,0.99831522,0.990784283,0.881679699,0.127269566,0.710881323,0.714767814,0.967669372,0
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NB1_AUTONOMIC_GANGLIA,,,,,,,,,,,,,,,,,,,,,,,,
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NCCSTCK140_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1048_LUNG,0.993922238,0,0.609994114,0,0,0.994873004,0,0,0,0,0,0,0,0.483154774,0,0,0.999510224,0.993666797,0.707445651,0.085644841,0.814338327,0.566624224,0.997315494,0.667615771
NCIH1092_LUNG,0,0,0,0,0,0.982131863,0,0,0,0,0,0,0,0,0,0,0,0.991672455,0,0,0,0,0.945830111,0
NCIH1105_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1155_LUNG,0.985326623,0.091720581,0,0,0,,0,0,0,,0,0,,0.677419901,0,0,0.99493827,0.994312048,,0,0.960639411,0.533159822,0.993456645,0
NCIH1184_LUNG,0.971129682,0,0,0,0,0.996057186,0,0,0,0,0,0,0,0,0,0,0.99927255,0.996903986,0,0,0,0,0.986404583,0
NCIH1299_LUNG,0.966593482,0.333559752,0,0,0,,0,0,0,,0,0.944958571,,0,0,0,0.998131143,0.981113266,0.909849882,0,0.460761786,0.361352801,0.968224775,0
NCIH1339_LUNG,0.996582927,0,0,0,0,0.980308289,0,0,0,0.02687639,0,0,0,0,0,0,0.998193331,0.990948441,0.483718157,0.338476121,0,0,0.980847096,0
NCIH1341_LUNG,0.998275524,0.958218137,0.287163835,0,0,0.975672888,0,0,0,0,0,0,0,0.849872487,0,0,0.999682173,0.993294443,0.714776576,0,0.825005874,0.648620138,0.99179508,0
NCIH1355_LUNG,0.986938899,0.493576288,0,0.255754471,0.310079813,,0,0,0.017412841,0,0,0.935092427,0,0.039057612,0,0,0.997736728,0.984811285,0.913647957,0,0.868677542,0,0,0
NCIH1373_LUNG,0.991538994,0,0,0,0,0.821218088,0,0,0,0,0,0,0,0,0,0,0,0.986493055,0,0,0,0,0.613429815,0
NCIH1385_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1395_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1435_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1436_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1437_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH146_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1563_LUNG,0.973017009,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.970699867,0,0,0,0.116369426,0,0
NCIH1568_LUNG,0,0,0,0,0.281425536,,0.295633376,0,0,0,0,0,0,0,0,0.422398031,0.998629399,0.99265412,0.724783897,0.009760559,0.484059095,0,0.975221803,0
NCIH1573_LUNG,0.983942226,0,0,0,0,,0,0,0,0,0,0.802675247,0,0,0,0,0.998167869,0.984748624,0.172165811,0,0,0,0,0
NCIH1581_LUNG,0.924321808,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.99883786,0.994254791,0.672788404,0,0,0.847108517,0.905881867,0
NCIH1618_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1623_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1648_LUNG,0,0,0,0,0,,0,0,0.953323896,0.301130176,0,0,0,0,0,0.279203355,0.9996875,0.989240016,0.880078554,0,0,0,0.777908236,0
NCIH1650_LUNG,0.996167307,0,0.938205984,0,0,,0.06410104,0,0.355943918,0,0,0,0,0,0,0,0.998762253,0.977892812,0.797982484,0,0,0.142090738,0.7814551,0.876365446
NCIH1651_LUNG,0.969595257,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.9971994,0.991649781,0,0,0,0.142169833,0.908625737,0
NCIH1666_LUNG,0.99788065,0.606552064,0.787193179,0.962676153,0.974503996,0.973811701,0,0,0.951688007,0.036130309,0,0.996414116,0,0,0,0,0.999682173,0.991257699,0.945454348,0,0.994647922,0,0.87377663,0.927751415
NCIH1693_LUNG,0,0,0,0,0,0.960826859,0,0,0,0,0,0,0,0,0,0,0.993777315,0.992638644,0.236841759,0,0.268472314,0,0.957856402,0.655460924
NCIH1694_LUNG,0.581278112,0,0,0,0,0.993820183,0,0,0,0,0,0,0,0,0,0,0.997667833,0.997127991,0,0,0,0,0.992417358,0
NCIH1703_LUNG,0.995109859,0,0.578391641,0,0,,0,0,0,,0,0,,0,0,0,0.997990294,0.972977186,,0.802863091,0.166128755,0.791743442,0.918308847,0.787271619
NCIH1734_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1755_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1781_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1792_LUNG,0.987123179,0.408697248,0,0,0,,0,0,0,0,0,0.890607461,0,0.318998516,0,0,0.997747238,0.9865533,0.916005567,0,0.684482187,0.378541172,0.84977518,0
NCIH1793_LUNG,0.970175359,0.137545168,0.677033156,0,0,,0,0,0,0,0,0,0.745198071,0,0,0,0.998173069,,0.645038486,0,0.258982956,0,0.787930712,0.769535422
NCIH1836_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1838_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1869_LUNG,0.98749743,0,0.900843126,0,0.583396674,0.787281424,0,0,0,0,0,0,0,0,0,0,0,0.983271448,0,0,0.686376482,0,0.819641088,0.612914317
NCIH1876_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1915_LUNG,0.995575785,0,0,0.800991818,0,0.967461601,0,0,0,0,0,0.981706081,0,0,0,0,0.999468344,0.995183593,0.972074498,0,0.548229545,0.225772142,0.859515935,0
NCIH1930_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1944_LUNG,0.996716667,0,0,0,0,,0,0,0,0,0,0.947973438,0.438978016,0,0,0,0.998559743,0.990985767,0,0,0,0,0.911289603,0
NCIH1963_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH196_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH1975_LUNG,0.993038116,0,0,0,0,0.893294588,0.003504038,0,0,0,0,0.517565161,0,0,0,0,0.999668869,0.989378133,0.822340578,0,0.636769831,0.160576522,0.817064688,0
NCIH2009_LUNG,0.976487089,0,0,0,0,0.963405136,0,0,0,0,0,0.908182509,0,0,0,0,0.997694053,0.995514744,0.509396493,0,0.506084353,0.104645729,0.898015991,0.071604371
NCIH2023_LUNG,0.997075591,0.685826749,0,0,0,,0,0,0,0.498168588,0,0,0,0.452494085,0,0,0.998833316,0.98833753,0,0,0.567495495,0.34588325,0.919901922,0.537727088
NCIH2029_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2030_LUNG,0.993866714,0.277418435,0.771094948,0,0.230869532,0.93258021,0,0,0.534477502,0,0,0,0,0,0,0,0.996381913,0.982465504,0.926548399,0.349120855,0.149138749,0.479753375,0.981688649,0.460314274
NCIH2052_PLEURA,0.970241262,0,0,0,0,,0,0,0,0,0,0,0,0.052368283,0,0,0.994495403,0.987330967,0.913003527,0,0.517972618,0,0.977847258,0
NCIH2066_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2073_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2081_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2085_LUNG,0.904766366,0,0,0,0,,0.04194659,0,0,0,0,0,0,0.416825056,0,0,0.999117534,0.993156662,0,0,0.800492883,0,0,0
NCIH2087_LUNG,0.991988299,0.03466332,0,0.948614426,0,,0,0,0,0.238850355,0,0.993203597,0,0,0,0.348580658,0.998693361,0.985750024,0.666439295,0.436031461,0.179634929,0,0.976239091,0
NCIH209_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2106_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2110_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH211_LUNG,0.984285332,0.802131891,0,0,0,0.98040756,0.524094194,0.056131125,0,0.244128764,0,0,0,0.486423433,0.200572729,0,0.998940577,0.99824977,0.471342564,0,0.700161278,0.51126951,0.978701206,0
NCIH2122_LUNG,0.996698814,0.982928338,0.577905595,0.921762556,0.34570235,0.988780377,0,0,0.633198023,0.018046558,0.4251088,0.995555622,0,0.501418948,0,0,0.99961667,0.996203579,0.941403788,0.057652354,0.839393586,0.540212959,0.993211527,0
NCIH2126_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2141_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2170_LUNG,0.998089811,0,0.697951496,0,0.804455608,0.979517201,0,0,0.962377388,0.583969683,0,0,0,0,0,0,0.999682173,0.995056003,0.226604283,0,0.781398028,0,0.992177532,0.668044388
NCIH2171_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2172_LUNG,0.999262567,0,0,0.999682173,0,0.999653597,0,0.998173711,0,0,0,0,0,0,0,0,0.9996875,,0,0.996661847,0.556437303,0,0,0
NCIH2196_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2227_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2228_LUNG,0.985822951,0,0,0,0,0.975625381,0,0,0,0,0,0.507675141,0,0.799977332,0,0,0.99963131,0.991559635,0.774553314,0,0.994813831,0.23390007,0.956592213,0
NCIH226_LUNG,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.966950279,0.587906927,0,0.401486754,0,0.868410975,0
NCIH2286_LUNG,0.995685655,0,0.545807958,0,0.243966162,0.990949553,0.004345596,0,0.080051482,0.701645345,0,0.75198336,0.821554343,0.354914129,0,0.245833695,0.999452253,0.99480873,0.977113582,0.124826133,0.914917305,0.850654155,0.995512263,0
NCIH2291_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2342_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2347_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH23_LUNG,0.994181159,0.442072034,0,0,0,,0.100855291,0,0,0.070134223,0,0,0,0,0,0.973532752,0.999557848,0.991820038,0.783300474,0,0.821168646,0.551982313,0.907627933,0
NCIH2405_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH2444_LUNG,0.966493774,0,0,0,0,0.922658786,0,0,0.781684028,0,0,0.966617081,0.160731256,0,0,0,0.995454257,0.990222198,0.28148073,0,0,0,0.570989341,0
NCIH2452_PLEURA,0.981508585,0,0,0,0,0.973790774,0,0,0,0,0,0,0,0,0,0,0.999111631,0.98294214,0.970847579,0,0.345782757,0.27011596,0.91547098,0
NCIH28_PLEURA,0.98144912,0.196015954,0.834181473,0,0.851109997,,0,0,0.636021346,0,0,0.485072613,0.2437222,0,0,0,0.99505,0.989141883,0.503658027,0,0.698285371,0,0.882716626,0.778926015
NCIH292_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH322_LUNG,0.996907598,0.638189912,0.879330136,0.972151609,0.919419371,0.945789319,0,0,0.829733938,0,0,0.998021934,0,0,0,0,0.998346654,0.988813077,0.775641605,0,0.312428653,0,0.86464262,0.799287856
NCIH3255_LUNG,0.990128474,0.646491408,0.985329102,0,0.990602724,0.925534986,0,0,0.958279606,0.108242095,0,0.232804775,0,0.620770365,0,0,0.644011855,0.993419348,0,0,0.930442497,0,0.747927219,0.987298033
NCIH358_LUNG,0.990504191,0.150014043,0.157721877,0.781911209,0.73341006,,0.525204152,0,0.645207495,0,0,0.989416734,0,0,0,0.310630679,0.998806377,0.988601617,0.794129059,0,0.833622694,0.318297207,0.793844238,0.736783564
NCIH441_LUNG,0.978670755,0.409876943,0,0,0,0.975079799,0,0,0,0,0,0,0,0,0,0,0.998272369,0.984834832,0.231330156,0,0.456311762,0,0.940928392,0
NCIH446_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH460_LUNG,0.992031138,0.216475487,0,0,0,,0,0,0,,0,0,,0,0,0,0.996370612,0.987658864,0.092404008,0,0.137876332,0,0.969050026,0
NCIH508_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
NCIH510_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH520_LUNG,0.987502615,0,0,0,0,0.971524773,0,0,0,0,0,0,0,0,0,0,0.999038332,0.992594409,0.70247379,0,0.082295775,0.649233997,0.887768231,0
NCIH522_LUNG,0.990045022,0,0,0,0,0.901106216,0,0,0,0,0,0,0,0,0,0,0.998608374,0.989576789,0,0,0,0,0.557617635,0
NCIH524_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH526_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH596_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH647_LUNG,0.981680209,0,0.601888835,0,0,,0,0,0,0,0,0,0,0,0,0,0.998762671,0.958696023,0,0,0,0,0.146022201,0
NCIH650_LUNG,0.961708605,0.015614986,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.999682173,0.981787399,0.707346767,0,0,0,0.850330308,0
NCIH660_PROSTATE,,,,,,,,,,,,,,,,,,,,,,,,
NCIH661_LUNG,0,0.854358479,0,0,0,0.942701608,0.56760177,0,0,0,0,0,0,0,0,0,0.992030648,0.999672113,0,0,0,0,0,0
NCIH684_LIVER,,,,,,,,,,,,,,,,,,,,,,,,
NCIH69_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH716_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
NCIH727_LUNG,0.956614878,0.873207212,0,0.949443612,0,0.061869919,0,0,0,0,0,0.997432225,0,0,0,0,0,0.990487985,0,0,0,0,0,0
NCIH747_LARGE_INTESTINE,0.989484958,0.639704078,0,0.979527896,0,,0,0,0,0,0,0.997243364,0,0.235252261,0,0,0.996809644,0.995536121,0,0,0.582676709,0,0.867355615,0
NCIH810_LUNG,0,0.643091947,0,0,0,0.941646323,0.543899208,0,0,0.277806819,0,0,0,0,0,0,0.998561357,0.998513254,0,0,0.601686984,0,0,0
NCIH82_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH838_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH841_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH854_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH889_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NCIN87_STOMACH,0.999214956,0,0.981441294,0,0.600258738,,0.260427237,0,0.991736681,0.532090038,0,0.36564523,0,0,0,0,0.998999268,0.994161011,0.525554121,0,0.515879929,0.220329642,0.956936915,0
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.985373657,0.794946514,0.983372903,0.780657992,0.651404172,0.983949376,0.647581279,0,0.08333838,0.999049918,0,0.982698821,0,0.92198579,0.685604662,0.889916858,0.999682173,0.996669986,0.874198631,0.657929063,0.991704079,0.715306252,0.988886388,0.893574521
NH6_AUTONOMIC_GANGLIA,,,,,,,,,,,,,,,,,,,,,,,,
NIHOVCAR3_OVARY,0.969258517,0,0.829621419,0,0,0.956618209,0,0,0.360283159,0,0,0,0,0,0,0,0.999459857,0.993942093,0.735319793,0.746503558,0.693779409,0,0.836478338,0.834334239
NMCG1_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
NUGC2_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
NUGC3_STOMACH,0.992344911,0,0.541729033,0,0.907701686,0.993605306,0.430198382,0,0.698655933,0,0,0,0,0,0,0,0.9996875,0.990819044,0.805569872,0.109049976,0.632701814,0.147856832,0.985583789,0.746646106
NUGC4_STOMACH,0.997511217,0,0.949905142,0.991547048,0.96768675,,0,0,0.978557086,0.45540899,0,0.998605999,0.799213842,0,0.623810768,0,0.999586981,0.998791005,0.152009487,0,0,0.204223991,0.986143765,0.919533171
OAW28_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OAW42_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OC314_OVARY,0.97746628,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.998625203,0.982753484,0.540982187,0,0,0.132175982,0.959120214,0
OC315_OVARY,0.984765249,0,0,0,0,0.966400482,0,0,0,0,0,0,0,0,0,0,0.999022199,0.989732215,0.701420695,0,0,0.085068762,0.962662391,0.405217171
OC316_OVARY,0.979403613,0,0,0,0,0.963665608,0,0,0,0,0,0,0,0,0,0,0.998760902,0.984994728,0.621300131,0,0,0,0.95944858,0.198839307
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.988923714,0,0,0.99839515,0,0.989827981,0,0,0,0.150236011,0.181296766,0.9996875,0.808953986,0.49968499,0,0,0.999062675,0.997459221,0.769422099,0.730627239,0.875195712,0.573551923,0.994547832,0
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.9618419,0.845218927,0,0.719353229,0,0.990916263,0.858565331,0,0,0.091790378,0.572896302,0.965671104,0.275016844,0.496732652,0,0,0.9996875,0.998576744,0.669601172,0.834298611,0.904766366,0.824952111,0.99397291,0
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.885076195,0,0,0,0,,0,0,0,,0,0,,0,0,0,0.999682173,0.99786526,0.251040638,0,0,0,0.675167263,0
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
OCUM1_STOMACH,0.994202305,0,0,0.991553149,0,0.96789752,0,0,0,0,0,0.9975782,0,0.497929573,0,0,0.998957897,0.99791805,0,0,0.567109972,0,0.975014636,0
OE19_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
OE21_OESOPHAGUS,0.98597997,0.563979864,0.784869328,0.614313632,0.966146097,0.935105391,0,0.464690447,0.787291229,0.941927545,0,0.942291733,0.757841944,0.289667904,0,0,0.9996875,0.993102519,0.830123216,0,0.710725844,0.866291346,0.937818423,0.907793805
OE33_OESOPHAGUS,0.992681266,0.283442795,0.656960785,0,0.180239618,0.987451636,0,0,0.557705969,0,0,0.849014014,0,0.888146885,0,0,0.999682173,0.99557429,0.751754656,0,0.674482912,0,0.977722013,0
OELE_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
ONCODG1_OVARY,0.973489098,0,0.722137332,0,0.003519297,0.928753272,0,0,0,0,0,0,0,0,0,0,0.998720533,0.987159329,0.789763376,0,0.511952251,0,0.931907825,0.440948129
ONS76_CENTRAL_NERVOUS_SYSTEM,0.804263264,0,0,0.96031322,0,0.927378647,0,0,0,0,0,0.994309076,0,0,0,0,,0.984555055,0.478368938,0.474403441,0,0,0.964715708,0
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.916700728,0,0,0,0,0.992587352,0,0,0,0,0,0,0,0,0,0,0.968966233,0.9996875,0,0,0,0,0.979431754,0
OSRC2_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
OUMS23_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
OUMS27_BONE,,,,,,,,,,,,,,,,,,,,,,,,
OV56_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OV7_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OV90_OVARY,0.997676344,0.280287683,0,0.981919808,0,0.971636972,0,0,0,0.162058115,0,0.997199744,0,0,0,0,0.998618365,0.996277099,0.832332119,0.051115513,0.797675014,0,0.971984696,0
OVCAR4_OVARY,0.942605585,0,0,0,0,0.802402243,0,0.918419205,0,0,0,0,0,0,0,0,0.998971463,0.987445659,0.528098196,0.347989976,0.487660587,0,0.971381374,0
OVCAR8_OVARY,0.981733881,0.151290768,0.556603909,0,0,0.990465603,0,0,0.363008678,0.053677499,0,0,0,0.047493637,0,0,0.999361018,0.996848999,0.662952185,0.22941488,0.139159977,0.246759951,0.990386921,0
OVISE_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OVK18_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OVKATE_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
OVMANA_OVARY,0.954412069,0.189293981,0.564361483,0,0,0.671529293,0,0,0,0,0,0,0,0,0,0,0,0.979157901,0,0,0.579090536,0,0.711945295,0
OVSAHO_OVARY,0.566877157,0,0,0,0,0.776621714,0,0,0,0,0,0,0,0,0,0,0,0.97465629,0.185961962,0,0,0,0.593883485,0
OVTOKO_OVARY,0.899272472,0,0.823290497,0,0,0.964680962,0,0,0,0,0,0,0,0,0,,0,0.981493523,0.739878684,0,0.040164113,0,0.96671335,
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.9257292,0,0,0,0,0.997367562,0.555444449,0,0.127215922,0,0,0,0.740923524,0.231530905,0,0,0.999584339,0.998651039,0.834066808,0.237328827,0.777723938,0.6412009,0.99630479,0
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.931285754,0,0,0.954749763,0,0.985238902,0.390800715,0,0,0,0,0.9974135,0,0,0,0,0.998812176,0.99850861,0.924724139,0.466824234,0.673812151,0,0.991207058,0
